customerID,Recency,Frequency,Monetary,Cluster,Segment
16052,55,1,362.06,0,Moderately Active / Potential Loyalists
16054,146,7,2090.68,3,Best / Loyal Customers
16055,280,1,134.8,2,Lost / At-Risk Customers
16056,46,1,650.75,0,Moderately Active / Potential Loyalists
16057,5,16,3239.67,3,Best / Loyal Customers
16058,407,1,62.7,2,Lost / At-Risk Customers
16059,72,12,3053.57,3,Best / Loyal Customers
16060,579,3,541.95,2,Lost / At-Risk Customers
16061,270,3,44.95,2,Lost / At-Risk Customers
16062,6,8,2863.45,3,Best / Loyal Customers
16063,261,1,335.32,2,Lost / At-Risk Customers
16064,726,1,109.31,2,Lost / At-Risk Customers
16065,381,10,1975.13,3,Best / Loyal Customers
16066,17,5,1521.04,0,Moderately Active / Potential Loyalists
16067,563,6,2900.01,2,Lost / At-Risk Customers
16068,594,1,115.73,2,Lost / At-Risk Customers
16069,418,1,457.7,2,Lost / At-Risk Customers
16070,23,2,852.15,0,Moderately Active / Potential Loyalists
16071,45,4,1076.8,0,Moderately Active / Potential Loyalists
16073,292,2,94.35,2,Lost / At-Risk Customers
16074,391,1,252.5,2,Lost / At-Risk Customers
16075,503,3,726.98,2,Lost / At-Risk Customers
16076,23,10,2012.55,3,Best / Loyal Customers
16077,575,2,600.0,2,Lost / At-Risk Customers
16078,341,2,362.99,2,Lost / At-Risk Customers
16079,17,3,1352.0,0,Moderately Active / Potential Loyalists
16080,68,6,472.9,0,Moderately Active / Potential Loyalists
16082,526,1,106.75,2,Lost / At-Risk Customers
16083,101,4,2351.42,0,Moderately Active / Potential Loyalists
16084,300,1,436.18,2,Lost / At-Risk Customers
16085,0,13,2335.23,3,Best / Loyal Customers
16086,30,11,2685.65,3,Best / Loyal Customers
16087,390,5,1739.92,2,Lost / At-Risk Customers
16088,576,2,1437.43,2,Lost / At-Risk Customers
16089,387,2,263.49,2,Lost / At-Risk Customers
16090,625,1,180.56,2,Lost / At-Risk Customers
16091,125,2,315.06,0,Moderately Active / Potential Loyalists
16092,115,10,1515.49,3,Best / Loyal Customers
16093,107,1,17.0,0,Moderately Active / Potential Loyalists
16095,457,1,447.05,2,Lost / At-Risk Customers
16096,265,4,1584.97,0,Moderately Active / Potential Loyalists
16097,241,1,185.05,2,Lost / At-Risk Customers
16099,51,8,1568.25,3,Best / Loyal Customers
16100,641,1,582.64,2,Lost / At-Risk Customers
16101,10,7,3167.42,3,Best / Loyal Customers
16102,43,3,1842.14,0,Moderately Active / Potential Loyalists
16104,91,11,2511.21,3,Best / Loyal Customers
16105,220,5,2386.19,0,Moderately Active / Potential Loyalists
16106,214,1,108.38,0,Moderately Active / Potential Loyalists
16107,18,7,3204.16,3,Best / Loyal Customers
16108,85,8,2171.93,3,Best / Loyal Customers
16109,219,4,923.58,0,Moderately Active / Potential Loyalists
16110,46,4,1781.59,0,Moderately Active / Potential Loyalists
16111,518,1,549.33,2,Lost / At-Risk Customers
16112,70,4,195.74,0,Moderately Active / Potential Loyalists
16113,95,1,161.38,0,Moderately Active / Potential Loyalists
16114,171,1,135.75,0,Moderately Active / Potential Loyalists
16115,4,12,2553.8,3,Best / Loyal Customers
16116,5,2,592.88,0,Moderately Active / Potential Loyalists
16117,279,4,650.05,0,Moderately Active / Potential Loyalists
16119,73,8,1720.81,3,Best / Loyal Customers
16120,30,7,2952.51,3,Best / Loyal Customers
16121,58,6,1430.14,3,Best / Loyal Customers
16122,39,6,895.62,0,Moderately Active / Potential Loyalists
16123,52,1,307.78,0,Moderately Active / Potential Loyalists
16124,317,6,1709.39,3,Best / Loyal Customers
16127,40,2,801.31,0,Moderately Active / Potential Loyalists
16129,408,3,1396.05,2,Lost / At-Risk Customers
16130,423,4,987.48,2,Lost / At-Risk Customers
16132,545,2,664.2,2,Lost / At-Risk Customers
16134,22,7,2119.99,3,Best / Loyal Customers
16135,263,2,819.45,0,Moderately Active / Potential Loyalists
16136,30,5,921.08,0,Moderately Active / Potential Loyalists
16137,681,1,422.7,2,Lost / At-Risk Customers
16138,379,4,902.4,2,Lost / At-Risk Customers
16139,19,5,1111.15,0,Moderately Active / Potential Loyalists
16140,53,5,1412.05,0,Moderately Active / Potential Loyalists
16141,1,2,955.94,0,Moderately Active / Potential Loyalists
16142,250,1,535.34,0,Moderately Active / Potential Loyalists
16144,159,1,175.2,0,Moderately Active / Potential Loyalists
16146,204,4,946.38,0,Moderately Active / Potential Loyalists
16147,134,7,2367.02,3,Best / Loyal Customers
16148,297,4,370.37,2,Lost / At-Risk Customers
16149,143,2,305.38,0,Moderately Active / Potential Loyalists
16152,269,1,1829.04,0,Moderately Active / Potential Loyalists
16154,683,1,-10.5,1,Churned / Problematic / Inactive
16155,382,6,781.05,2,Lost / At-Risk Customers
16157,16,4,644.24,0,Moderately Active / Potential Loyalists
16158,541,10,611.32,3,Best / Loyal Customers
16159,282,5,1230.29,0,Moderately Active / Potential Loyalists
16160,79,4,1009.45,0,Moderately Active / Potential Loyalists
16162,340,1,37.4,2,Lost / At-Risk Customers
16163,226,14,1822.03,3,Best / Loyal Customers
16164,18,4,802.53,0,Moderately Active / Potential Loyalists
16165,506,1,79.9,2,Lost / At-Risk Customers
16166,518,4,327.48,2,Lost / At-Risk Customers
16167,415,6,1149.87,2,Lost / At-Risk Customers
16169,40,4,1822.97,0,Moderately Active / Potential Loyalists
16171,30,1,73.2,0,Moderately Active / Potential Loyalists
16172,6,8,1884.55,3,Best / Loyal Customers
16173,16,7,1406.57,3,Best / Loyal Customers
16174,33,7,2246.75,3,Best / Loyal Customers
16175,170,7,1836.44,3,Best / Loyal Customers
16176,422,7,1964.04,3,Best / Loyal Customers
16177,51,12,2141.61,3,Best / Loyal Customers
16178,139,2,612.6,0,Moderately Active / Potential Loyalists
16179,61,1,215.83,0,Moderately Active / Potential Loyalists
16181,74,1,305.54,0,Moderately Active / Potential Loyalists
16183,275,4,1077.81,0,Moderately Active / Potential Loyalists
16184,5,7,1155.54,3,Best / Loyal Customers
16185,17,3,644.72,0,Moderately Active / Potential Loyalists
16188,36,6,1077.71,0,Moderately Active / Potential Loyalists
16189,16,2,215.48,0,Moderately Active / Potential Loyalists
16190,41,8,2723.55,3,Best / Loyal Customers
16193,237,2,630.43,0,Moderately Active / Potential Loyalists
16194,376,1,308.6,2,Lost / At-Risk Customers
16195,724,1,323.25,2,Lost / At-Risk Customers
16196,489,1,93.3,2,Lost / At-Risk Customers
16197,470,9,2016.71,3,Best / Loyal Customers
16198,76,2,1030.04,0,Moderately Active / Potential Loyalists
16199,364,7,942.75,3,Best / Loyal Customers
16201,17,5,1560.77,0,Moderately Active / Potential Loyalists
16202,361,11,2467.04,3,Best / Loyal Customers
16203,0,7,940.09,3,Best / Loyal Customers
16204,24,4,913.71,0,Moderately Active / Potential Loyalists
16205,90,7,1820.11,3,Best / Loyal Customers
16206,55,14,2584.92,3,Best / Loyal Customers
16207,26,1,394.38,0,Moderately Active / Potential Loyalists
16208,45,10,3440.45,3,Best / Loyal Customers
16211,1,4,1086.34,0,Moderately Active / Potential Loyalists
16212,20,5,1284.56,0,Moderately Active / Potential Loyalists
16213,79,1,159.0,0,Moderately Active / Potential Loyalists
16214,171,4,2038.25,0,Moderately Active / Potential Loyalists
16215,81,1,242.35,0,Moderately Active / Potential Loyalists
16216,268,1,914.93,0,Moderately Active / Potential Loyalists
16217,128,4,259.39,0,Moderately Active / Potential Loyalists
16219,501,1,40.8,2,Lost / At-Risk Customers
16220,758,1,-10.17,1,Churned / Problematic / Inactive
16221,98,10,2013.42,3,Best / Loyal Customers
16222,319,2,1272.05,0,Moderately Active / Potential Loyalists
16223,375,2,1087.05,2,Lost / At-Risk Customers
16224,58,5,1616.54,0,Moderately Active / Potential Loyalists
16226,204,5,672.17,0,Moderately Active / Potential Loyalists
16227,226,6,948.82,0,Moderately Active / Potential Loyalists
16228,375,4,881.06,2,Lost / At-Risk Customers
16229,35,7,2835.36,3,Best / Loyal Customers
16230,279,2,542.03,0,Moderately Active / Potential Loyalists
16231,380,4,1074.47,2,Lost / At-Risk Customers
16232,44,10,2692.02,3,Best / Loyal Customers
16233,72,12,1671.31,3,Best / Loyal Customers
16234,474,4,312.78,2,Lost / At-Risk Customers
16235,39,11,1990.61,3,Best / Loyal Customers
16236,79,1,432.2,0,Moderately Active / Potential Loyalists
16237,438,1,136.65,2,Lost / At-Risk Customers
16238,423,1,63.66,2,Lost / At-Risk Customers
16239,57,7,1450.9,3,Best / Loyal Customers
16243,55,2,409.1,0,Moderately Active / Potential Loyalists
16244,5,2,1522.75,0,Moderately Active / Potential Loyalists
16245,24,5,1352.36,0,Moderately Active / Potential Loyalists
16246,495,2,821.35,2,Lost / At-Risk Customers
16247,171,1,114.56,0,Moderately Active / Potential Loyalists
16248,91,1,152.94,0,Moderately Active / Potential Loyalists
16249,53,5,1800.07,0,Moderately Active / Potential Loyalists
16250,262,3,565.24,0,Moderately Active / Potential Loyalists
16251,513,1,128.31,2,Lost / At-Risk Customers
16252,383,2,0.0,1,Churned / Problematic / Inactive
16254,379,3,967.44,2,Lost / At-Risk Customers
16256,258,4,1609.57,0,Moderately Active / Potential Loyalists
16257,177,1,46.95,0,Moderately Active / Potential Loyalists
16259,411,3,340.94,2,Lost / At-Risk Customers
16260,51,1,1035.45,0,Moderately Active / Potential Loyalists
16261,18,6,1041.16,0,Moderately Active / Potential Loyalists
16262,361,3,677.78,2,Lost / At-Risk Customers
16263,365,1,348.16,2,Lost / At-Risk Customers
16264,439,2,823.53,2,Lost / At-Risk Customers
16266,74,14,1757.95,3,Best / Loyal Customers
16267,592,1,186.66,2,Lost / At-Risk Customers
16268,72,2,667.65,0,Moderately Active / Potential Loyalists
16269,438,2,714.59,2,Lost / At-Risk Customers
16270,354,1,1141.24,2,Lost / At-Risk Customers
16271,16,10,3376.87,3,Best / Loyal Customers
16272,117,1,411.7,0,Moderately Active / Potential Loyalists
16273,657,2,318.34,2,Lost / At-Risk Customers
16274,697,1,351.75,2,Lost / At-Risk Customers
16275,197,3,2151.11,0,Moderately Active / Potential Loyalists
16276,177,3,2629.39,0,Moderately Active / Potential Loyalists
16278,24,7,1056.59,3,Best / Loyal Customers
16280,726,1,238.05,2,Lost / At-Risk Customers
16281,73,4,3416.52,0,Moderately Active / Potential Loyalists
16282,253,3,1307.58,0,Moderately Active / Potential Loyalists
16284,51,3,1018.48,0,Moderately Active / Potential Loyalists
16285,647,1,176.9,2,Lost / At-Risk Customers
16286,431,4,263.65,2,Lost / At-Risk Customers
16287,170,5,1006.98,0,Moderately Active / Potential Loyalists
16288,471,1,129.85,2,Lost / At-Risk Customers
16289,641,2,98.81,2,Lost / At-Risk Customers
16290,482,4,1957.7,2,Lost / At-Risk Customers
16291,683,1,117.72,2,Lost / At-Risk Customers
16292,63,9,1171.46,3,Best / Loyal Customers
16294,477,1,126.05,2,Lost / At-Risk Customers
16295,0,4,1328.55,0,Moderately Active / Potential Loyalists
16296,527,6,1245.97,2,Lost / At-Risk Customers
16297,35,4,275.4,0,Moderately Active / Potential Loyalists
16298,23,9,1080.0,3,Best / Loyal Customers
16299,473,2,178.65,2,Lost / At-Risk Customers
16300,579,3,1367.32,2,Lost / At-Risk Customers
16302,108,2,212.82,0,Moderately Active / Potential Loyalists
16304,695,1,381.66,2,Lost / At-Risk Customers
16305,139,1,361.22,0,Moderately Active / Potential Loyalists
16306,38,10,1094.72,3,Best / Loyal Customers
16307,400,3,1194.92,2,Lost / At-Risk Customers
16309,92,3,686.67,0,Moderately Active / Potential Loyalists
16310,415,2,460.08,2,Lost / At-Risk Customers
16311,18,2,616.26,0,Moderately Active / Potential Loyalists
16312,640,1,171.15,2,Lost / At-Risk Customers
16313,50,1,167.62,0,Moderately Active / Potential Loyalists
16314,390,3,1491.4,2,Lost / At-Risk Customers
16315,331,2,402.71,2,Lost / At-Risk Customers
16317,2,6,2179.76,3,Best / Loyal Customers
16318,243,1,328.15,0,Moderately Active / Potential Loyalists
16319,188,1,404.4,0,Moderately Active / Potential Loyalists
16321,73,10,265.5,3,Best / Loyal Customers
16322,274,1,213.08,2,Lost / At-Risk Customers
16323,197,2,353.66,0,Moderately Active / Potential Loyalists
16324,178,3,408.59,0,Moderately Active / Potential Loyalists
16325,45,17,3463.84,3,Best / Loyal Customers
16328,564,1,310.83,2,Lost / At-Risk Customers
16329,444,4,1664.92,2,Lost / At-Risk Customers
16330,18,8,615.68,3,Best / Loyal Customers
16331,525,6,2037.7,2,Lost / At-Risk Customers
16332,29,13,1979.57,3,Best / Loyal Customers
16334,611,1,263.73,2,Lost / At-Risk Customers
16335,552,8,2726.52,3,Best / Loyal Customers
16336,421,4,3517.69,2,Lost / At-Risk Customers
16337,274,1,151.05,2,Lost / At-Risk Customers
16338,217,1,214.8,0,Moderately Active / Potential Loyalists
16339,285,1,94.05,2,Lost / At-Risk Customers
16340,108,3,1496.24,0,Moderately Active / Potential Loyalists
16342,76,4,322.41,0,Moderately Active / Potential Loyalists
16343,17,3,614.12,0,Moderately Active / Potential Loyalists
16344,247,4,842.42,0,Moderately Active / Potential Loyalists
16345,45,2,1178.79,0,Moderately Active / Potential Loyalists
16346,386,1,224.51,2,Lost / At-Risk Customers
16347,12,13,3415.56,3,Best / Loyal Customers
16348,79,8,1744.42,3,Best / Loyal Customers
16349,291,1,53.5,2,Lost / At-Risk Customers
16350,22,12,2222.49,3,Best / Loyal Customers
16352,18,2,494.44,0,Moderately Active / Potential Loyalists
16354,74,5,1119.46,0,Moderately Active / Potential Loyalists
16355,375,2,349.2,2,Lost / At-Risk Customers
16356,160,7,414.42,0,Moderately Active / Potential Loyalists
16357,66,4,868.37,0,Moderately Active / Potential Loyalists
16358,65,5,2483.94,0,Moderately Active / Potential Loyalists
16360,1,6,2592.22,3,Best / Loyal Customers
16361,10,4,891.21,0,Moderately Active / Potential Loyalists
16362,30,11,816.96,3,Best / Loyal Customers
16363,54,1,109.36,0,Moderately Active / Potential Loyalists
16364,12,2,705.79,0,Moderately Active / Potential Loyalists
16365,3,16,3156.94,3,Best / Loyal Customers
16366,19,4,1548.13,0,Moderately Active / Potential Loyalists
16367,302,3,1350.48,0,Moderately Active / Potential Loyalists
16368,29,2,444.01,0,Moderately Active / Potential Loyalists
16369,19,7,2656.56,3,Best / Loyal Customers
16370,65,4,1301.91,0,Moderately Active / Potential Loyalists
16371,449,1,157.2,2,Lost / At-Risk Customers
16372,182,6,1260.31,3,Best / Loyal Customers
16373,383,2,309.49,2,Lost / At-Risk Customers
16374,244,5,1723.4,0,Moderately Active / Potential Loyalists
16375,471,2,104.0,2,Lost / At-Risk Customers
16376,18,3,965.47,0,Moderately Active / Potential Loyalists
16377,268,2,1308.48,0,Moderately Active / Potential Loyalists
16378,189,3,362.95,0,Moderately Active / Potential Loyalists
16379,19,4,1730.26,0,Moderately Active / Potential Loyalists
16380,91,1,1743.15,0,Moderately Active / Potential Loyalists
16381,419,2,247.85,2,Lost / At-Risk Customers
16382,409,2,353.1,2,Lost / At-Risk Customers
16383,75,9,2832.69,3,Best / Loyal Customers
16384,31,4,1358.95,0,Moderately Active / Potential Loyalists
16385,61,5,881.35,0,Moderately Active / Potential Loyalists
16386,29,3,1068.16,0,Moderately Active / Potential Loyalists
16387,323,5,882.46,0,Moderately Active / Potential Loyalists
16388,654,1,186.05,2,Lost / At-Risk Customers
16389,54,5,1362.27,0,Moderately Active / Potential Loyalists
16390,537,3,467.5,2,Lost / At-Risk Customers
16391,498,4,1052.26,2,Lost / At-Risk Customers
16392,270,3,756.7,0,Moderately Active / Potential Loyalists
16394,51,9,1412.06,3,Best / Loyal Customers
16395,61,17,3439.51,3,Best / Loyal Customers
16396,474,3,102.7,2,Lost / At-Risk Customers
16397,629,1,123.13,2,Lost / At-Risk Customers
16398,125,4,1631.15,0,Moderately Active / Potential Loyalists
16399,20,3,630.22,0,Moderately Active / Potential Loyalists
16400,184,9,3059.85,3,Best / Loyal Customers
16402,265,2,293.45,0,Moderately Active / Potential Loyalists
16403,69,2,161.05,0,Moderately Active / Potential Loyalists
16404,71,2,430.3,0,Moderately Active / Potential Loyalists
16405,69,2,167.25,0,Moderately Active / Potential Loyalists
16406,19,4,509.66,0,Moderately Active / Potential Loyalists
16407,13,14,2761.65,3,Best / Loyal Customers
16408,592,1,231.93,2,Lost / At-Risk Customers
16411,20,4,756.39,0,Moderately Active / Potential Loyalists
16412,54,5,593.19,0,Moderately Active / Potential Loyalists
16413,57,2,522.03,0,Moderately Active / Potential Loyalists
16414,22,5,551.21,0,Moderately Active / Potential Loyalists
16415,45,3,696.76,0,Moderately Active / Potential Loyalists
16416,27,10,2933.47,3,Best / Loyal Customers
16417,611,1,35.7,2,Lost / At-Risk Customers
16418,45,5,1028.74,0,Moderately Active / Potential Loyalists
16419,37,9,1450.95,3,Best / Loyal Customers
16420,486,1,75.0,2,Lost / At-Risk Customers
16421,377,3,526.27,2,Lost / At-Risk Customers
16423,25,1,346.12,0,Moderately Active / Potential Loyalists
16424,192,3,392.06,0,Moderately Active / Potential Loyalists
16425,69,1,302.7,0,Moderately Active / Potential Loyalists
16426,22,9,1626.99,3,Best / Loyal Customers
16427,264,2,241.06,2,Lost / At-Risk Customers
16428,82,4,635.54,0,Moderately Active / Potential Loyalists
16429,107,1,284.55,0,Moderately Active / Potential Loyalists
16430,58,7,1117.94,3,Best / Loyal Customers
16431,66,3,623.28,0,Moderately Active / Potential Loyalists
16432,183,1,287.4,0,Moderately Active / Potential Loyalists
16433,29,2,384.52,0,Moderately Active / Potential Loyalists
16434,48,13,2658.99,3,Best / Loyal Customers
16435,513,3,1003.07,2,Lost / At-Risk Customers
16436,464,4,231.84,2,Lost / At-Risk Customers
16437,382,2,301.25,2,Lost / At-Risk Customers
16438,27,5,798.35,0,Moderately Active / Potential Loyalists
16439,723,1,310.7,2,Lost / At-Risk Customers
16441,275,6,1008.18,0,Moderately Active / Potential Loyalists
16442,228,4,715.11,0,Moderately Active / Potential Loyalists
16443,521,1,162.24,2,Lost / At-Risk Customers
16445,182,4,583.16,0,Moderately Active / Potential Loyalists
16446,206,2,-6.1,1,Churned / Problematic / Inactive
16447,136,3,727.1,0,Moderately Active / Potential Loyalists
16448,199,2,361.12,0,Moderately Active / Potential Loyalists
